feature,value,1,10,11,12,13,14,2,3,4,5,6,7,8,9
attn_0_0_outputs,0,4.89761,-11.630777,-13.350532,-13.025628,-19.91703,-15.776663,2.7613683,5.3843656,7.70239,4.408882,0.91593385,-1.2758855,-4.4080157,-8.590753
attn_0_0_outputs,1,5.440703,-10.851607,-13.173454,-12.37286,-21.439749,-18.496376,3.0193005,5.6167593,8.069853,4.8044868,1.1963501,-0.8033855,-3.995882,-7.939153
attn_0_0_outputs,2,5.210229,-10.238746,-12.592679,-14.827527,-9.923934,-16.37743,3.2017577,5.8095093,8.27697,5.023929,1.5367907,-0.49395543,-3.72665,-7.7028933
attn_0_0_outputs,3,5.3429074,-11.397684,-13.128022,-15.848925,-18.874275,-16.487257,3.2966218,5.5871434,7.793923,4.513265,0.80507547,-1.1479019,-4.366198,-8.211161
attn_0_0_outputs,4,5.4146924,-10.595573,-14.093446,-14.297814,-10.126555,-6.628934,2.8994842,5.4707303,8.017596,4.704615,1.1540304,-0.92925996,-4.1157866,-7.9823666
attn_0_0_outputs,5,5.019188,-10.369453,-13.152191,-15.369683,-19.112278,-17.912664,3.4022217,5.68352,8.228749,5.021799,1.4644586,-0.6753807,-3.792698,-7.75572
attn_0_0_outputs,<pad>,3.5361362,-6.312835,-8.021452,-7.09109,-2.9729688,-2.2423654,2.0505786,1.3376383,0.77136177,-0.34504586,-1.7589828,-0.8480313,-2.5542202,-4.663196
attn_0_0_outputs,<s>,5.05296,-13.542033,-14.604015,-19.00551,-20.370304,-18.446505,2.3639388,4.1003647,6.085126,2.6764083,-1.078273,-3.2742121,-6.639151,-10.632925
attn_0_0_outputs,_,1.9040953,-5.330557,-4.926708,-6.537144,-3.0347457,-1.7308561,1.2044082,2.5606427,0.42208233,0.5047844,0.18228978,-2.5456362,-0.9766467,-3.9606862
attn_0_0_outputs,_,2.4948812,-5.3390603,-5.314687,-6.4927526,-4.02741,-2.0799181,1.1220542,2.2060177,0.68527895,0.34693483,0.22823682,-1.9539349,-0.7324379,-4.218696
attn_0_0_outputs,_,2.3385186,-4.6163135,-5.405092,-6.528014,-3.2824154,-1.9431899,1.1299977,2.3670585,0.70573324,0.195771,0.48318228,-2.0032804,-0.5164704,-4.095977
attn_0_0_outputs,_,2.603206,-5.8299565,-6.103086,-6.325547,-3.9905934,-2.5960262,1.26997,2.2782505,1.1689382,0.36358297,0.07442664,-0.2445685,-1.6506667,-3.6114526
attn_0_0_outputs,_,2.4306607,-4.7917237,-6.0434585,-6.5923195,-4.5831985,-3.4670582,1.3207732,2.263705,1.0282298,0.5444456,1.0959173,-1.3168452,-0.24011052,-3.7108207
attn_0_0_outputs,_,2.283267,-5.1751966,-7.217533,-6.159041,-4.242573,-2.827647,1.1223727,1.8374132,1.513983,0.9132614,0.7601631,0.59092844,-0.4380605,-3.3944385
attn_0_0_outputs,_,2.4044616,-4.491131,-5.025867,-5.167245,-3.8825603,-2.7229424,1.0035796,2.039056,0.7879773,0.78663,1.3427118,-1.4021543,0.10844915,-3.4180374
attn_0_0_outputs,_,2.2050261,-6.4802985,-6.175162,-5.5145206,-4.254137,-2.9751632,0.8857476,2.1735897,1.586084,0.9782256,0.74604493,1.0064142,-1.084795,-1.76155
attn_0_0_outputs,_,1.7604239,-4.416627,-4.375854,-5.0897346,-3.9751656,-2.676703,0.71695864,1.654681,1.3103964,1.4344622,0.9804689,-0.10704427,0.5816867,-3.414243
attn_0_0_outputs,_,2.0521848,-3.776205,-5.1363945,-5.0789237,-2.998653,-1.8705114,0.7239896,1.5960193,0.99827737,0.85278124,1.4926453,-0.86376256,0.24577077,-3.1237779
attn_0_0_outputs,_,2.0223522,-4.8907323,-6.455438,-6.3162208,-3.4778392,-1.0637077,0.5419567,1.799019,2.593832,1.3293113,0.99698454,1.3938302,0.118724585,-2.5696344
attn_0_0_outputs,_,1.8804216,-3.0918798,-3.915818,-4.768526,-2.7737982,-2.113717,1.0312924,1.7118686,1.0481434,1.415185,1.2692418,0.007356955,0.76785374,-2.8581698
attn_0_0_outputs,_,1.7093353,-2.8395815,-3.1904354,-4.1423597,-1.8029958,-1.1780604,0.28663462,1.2151791,0.77532756,1.17992,0.7521179,-1.0784484,0.68491274,-2.6171653
attn_0_0_outputs,_,1.774369,-2.8006637,-3.6569204,-3.7288177,-1.344427,-0.818467,0.7266103,1.3649838,0.48241833,0.9092359,1.2864431,-0.7121164,0.85213083,-2.679655
attn_0_0_outputs,_,2.0384843,-2.1549268,-2.7692235,-3.9438872,-0.50775695,-1.1669562,0.44056416,1.363015,0.25898924,0.8171117,1.5136784,-1.1647861,1.2422663,-1.7952951
attn_0_0_outputs,_,1.5210015,-1.9157526,-2.8048093,-3.1774726,-0.2363997,-0.5324676,0.26444325,1.1956992,0.6985939,0.9403087,1.3291842,-1.0516276,1.6526376,-1.4746342
attn_0_0_outputs,_,1.2442646,-1.8188292,-3.0045977,-2.8863454,-0.5298707,-0.27942517,0.3868543,1.2892035,0.7425146,0.5529313,1.5108169,-0.566768,1.247128,-1.9702433
attn_0_0_outputs,_,0.909904,-2.041688,-2.1150622,-2.280123,2.45163,1.2605308,0.41676417,0.7703223,0.38750935,0.99578387,1.1889256,-0.9457861,1.5294393,-1.2177963
attn_0_0_outputs,_,1.4467095,-2.565908,-1.7338637,-2.0286713,0.7588576,0.14413413,0.16145836,0.8067554,1.7788805,0.91482455,1.5927752,-0.011636514,1.6741452,-1.770968
attn_0_0_outputs,_,1.3122615,-1.5567722,-1.5310084,-0.91083324,-14.380452,-0.5608377,0.09887543,1.5736368,1.3834966,1.824347,1.5032209,0.29526103,1.9795793,-1.1872857
attn_0_0_outputs,_,1.5005326,-1.5566747,-1.6513797,-1.4528017,-10.126764,2.3418798,0.38681558,1.1582578,1.3266867,1.2134818,0.586067,0.1413044,2.3936362,-1.1206915
attn_0_0_outputs,_,1.7486702,-2.7975252,-4.6283693,-1.3031827,-8.625204,3.4691906,-0.08718223,0.79991966,2.3727124,1.8101768,1.0314604,1.9739231,0.99969274,-0.75001866
attn_0_0_outputs,_,0.92657715,-0.9468916,-1.3203033,-1.0365742,-0.4750742,-0.3989197,0.20748566,0.8647826,0.30526048,0.5744487,0.07867845,-0.66801643,-1.2290444,-1.0605993
attn_0_0_outputs,_,1.6950767,-1.3012935,-1.2397854,-0.7810252,-0.25639668,-0.3955246,0.9468279,0.2000466,0.17827582,-0.18184106,0.8204948,-1.1187513,-1.1695999,-0.98867065
attn_0_0_outputs,_,1.9030805,-0.6956693,-0.9702549,-0.31375515,-0.66896653,-0.43638733,0.7025539,0.8278754,0.8822461,-0.177145,-0.18994026,-1.0722879,-1.3623995,-1.4077032
attn_0_0_outputs,_,1.6480504,-0.96202004,-1.4068471,-1.1667501,-0.44435686,-0.42730114,0.36168495,0.46410006,0.39191625,0.2979006,-0.12878178,-0.2820899,-0.80243963,-0.89250857
attn_0_0_outputs,_,2.0649717,-1.1923795,-1.2510198,-0.94829524,-0.0833176,-0.69982404,0.33620754,1.1027014,0.058539215,0.12533168,-0.24710816,-0.31450522,-0.87557644,-1.3311073
attn_0_0_outputs,_,1.4202152,-1.0109419,-0.9733712,-1.2200097,-0.43715692,-0.6957502,0.40681836,0.5944549,0.45700505,0.13642178,1.0235417,-0.5244228,-1.1229397,-0.9061984
attn_0_0_outputs,_,1.2043931,-1.2214808,-1.4308513,-1.1485385,-0.646445,-0.6896125,1.1390195,0.79769886,0.96875024,-0.31791472,0.24350591,-0.65887356,-1.6810027,-0.9779013
attn_0_0_outputs,_,1.7253973,-1.3099779,-0.91920125,-1.2493916,-0.2833281,-0.45780012,0.91614896,0.4080724,0.5924177,0.8902124,-0.20575744,-0.5406061,-1.6126881,-1.4108914
attn_0_0_outputs,_,1.6655306,-1.0526787,-1.5075564,-0.47040695,-0.6112756,-0.5341017,0.2224965,0.5656712,0.42022136,0.18665087,0.1563816,-0.45196262,-0.8338782,-0.5973762
attn_0_0_outputs,_,0.7290633,-1.0327617,-1.1683676,-0.38925758,-0.084258474,-0.44596684,0.19506969,1.1712854,0.005342061,0.51484823,-0.048611,-0.1640804,-1.3150823,-0.63792604
attn_0_1_outputs,0,5.2421217,-15.460874,-18.36062,-19.728888,-16.801437,-25.37225,2.2013664,4.3347116,5.9559984,2.5669515,-0.83388907,-3.1807616,-7.1502247,-11.671325
attn_0_1_outputs,1,3.0691895,-11.542825,-13.569597,-14.3836155,-10.138092,-6.8771653,1.628149,1.8776362,5.192603,2.9234886,0.47126675,-1.1612375,-4.463961,-8.483849
attn_0_1_outputs,10,5.1095595,-12.497046,-15.154606,-15.972248,-14.745241,-12.447944,2.8536758,5.971822,7.3942246,4.2603083,1.257501,-0.91196555,-4.6052847,-8.843528
attn_0_1_outputs,11,5.865546,-13.269329,-15.928967,-17.191198,-15.450233,-14.404781,3.33104,5.266831,7.534528,4.2913833,1.0967722,-1.219914,-5.131342,-9.514174
attn_0_1_outputs,12,3.2102723,-11.238981,-13.673601,-12.855693,-10.75873,-8.391002,1.0717076,3.460206,5.206749,2.9715157,0.6378395,-0.84231234,-4.2342033,-8.024184
attn_0_1_outputs,13,4.681795,-10.371644,-12.832099,-13.162674,-10.05018,-11.874001,2.3362863,4.5905943,5.729097,3.3633738,0.8928459,-0.5868027,-3.690315,-7.746169
attn_0_1_outputs,14,5.0291605,-12.584926,-14.9417715,-16.45302,-15.518929,-15.815922,3.471894,5.6264157,7.9506845,4.695224,1.5279315,-0.7046909,-4.5538907,-9.009801
attn_0_1_outputs,15,6.831728,-10.799763,-12.949511,-14.286592,-11.102289,-10.529786,3.6695452,5.763254,7.4272957,4.7591887,2.0540497,0.3400094,-3.1501129,-7.32561
attn_0_1_outputs,16,3.2463496,-10.750372,-13.386017,-13.853629,-10.475385,-7.4811935,1.0473748,4.212296,6.239608,3.7997987,1.3927674,-0.14743046,-3.7492473,-7.5588284
attn_0_1_outputs,17,2.6497087,-11.379691,-14.0664625,-14.720249,-10.270247,-9.521344,1.187877,4.70398,7.455558,4.762112,1.8511466,-0.12182921,-3.36517,-7.522115
attn_0_1_outputs,18,2.3110297,-10.601264,-12.45791,-14.504382,-8.705833,-9.599638,0.725253,4.044739,7.453639,4.8088717,2.071656,0.25991064,-2.9772832,-7.8037095
attn_0_1_outputs,19,2.855812,-10.401022,-13.44634,-13.852519,-11.352567,-7.9913735,1.7397898,4.9577484,7.6124096,4.9183006,2.1779397,0.36810088,-3.1556845,-7.3254166
attn_0_1_outputs,2,3.093918,-11.851228,-12.316516,-13.077984,-11.931257,-5.465992,1.4067378,1.946356,5.3429284,2.9791281,0.56460977,-0.87598735,-4.131937,-7.95929
attn_0_1_outputs,20,2.3604653,-10.061534,-12.381223,-13.380224,-11.611051,-7.866693,1.0469862,5.323902,8.840455,6.1090164,3.0798035,1.3386073,-2.226997,-6.4493184
attn_0_1_outputs,21,2.107954,-9.174203,-12.489411,-13.170271,-7.68668,-7.041629,1.5595747,6.073655,9.439637,6.660121,3.688332,1.8173122,-2.0268497,-5.879839
attn_0_1_outputs,22,2.1145997,-9.178897,-10.53008,-13.375426,-9.438332,-7.8455305,1.5073521,6.1953745,10.001625,7.1156797,4.249595,2.3293924,-1.4349084,-5.7761483
attn_0_1_outputs,23,1.7511134,-8.667185,-11.2781725,-13.257683,-9.472777,-6.4692264,1.698752,5.8518257,9.771147,7.177556,4.377627,2.3350282,-1.3540885,-5.9093313
attn_0_1_outputs,24,2.0567224,-9.402305,-11.499593,-11.894268,-7.670264,-3.5654702,1.5026176,6.5331664,10.127221,7.3271627,4.3244133,2.5657282,-1.2443464,-5.4968414
attn_0_1_outputs,25,2.0896864,-8.463132,-9.760348,-11.126915,-8.166573,-6.023037,2.1012425,6.8944,10.976443,8.240108,5.1874394,3.489391,-0.64809763,-5.005439
attn_0_1_outputs,26,1.8967623,-8.050679,-9.863241,-11.152746,-7.0133185,-6.7808075,1.5860097,6.59028,10.405962,7.9000864,4.860388,3.1306443,-0.6332312,-4.947049
attn_0_1_outputs,27,9.4996195,-8.490035,-10.770194,-11.876679,-30.607136,-8.629575,7.4219465,10.124731,11.998869,8.767187,5.4560795,3.2500894,-0.585134,-5.063369
attn_0_1_outputs,28,11.101471,-8.1114645,-10.080603,-11.822676,-24.794783,-3.545278,8.877256,11.213248,12.807925,9.520083,6.2563276,4.043587,0.08989113,-4.2930727
attn_0_1_outputs,29,11.931539,-6.7794075,-9.771981,-11.195376,-16.808441,-1.480872,9.638986,11.888903,13.874047,10.603902,7.198965,5.048626,0.92270505,-3.3712335
attn_0_1_outputs,3,3.8849416,-11.516051,-13.476371,-13.270086,-10.336659,-9.501896,1.9325427,3.6588433,4.74009,2.4233894,0.040549725,-1.4785327,-4.3358326,-8.622802
attn_0_1_outputs,30,1.698859,-0.7626332,-0.69815546,-1.0047292,-0.7521291,-0.5092213,0.046054285,0.058862932,0.21599865,0.61539,0.61168337,-0.33458674,-0.35517898,-1.4072804
attn_0_1_outputs,31,1.6594303,-1.4140283,-1.3715644,-1.2253282,-0.14474697,-0.40752268,0.13071561,0.30952093,0.5625266,0.0011754492,0.6132978,-0.19740182,-1.0087363,-1.1210662
attn_0_1_outputs,32,1.9175938,-0.8469435,-0.99292535,-0.7164944,-0.5046718,-0.9287938,0.9163064,0.5067325,0.8849967,0.059690956,0.012290863,-0.29343447,-1.034943,-1.3266404
attn_0_1_outputs,33,2.2752113,-0.69195014,-0.9605955,-0.77169394,-0.5824393,-0.4967468,0.08519239,0.3550139,-0.04205931,0.60208136,0.09388137,-0.13839136,-1.3325198,-1.3780316
attn_0_1_outputs,34,1.8196017,-1.4411952,-1.1929921,-1.2423828,-0.49062356,-0.5402372,0.74881846,0.39746204,0.49278015,0.67219156,-0.015120134,-1.1936632,-0.83993655,-1.6145957
attn_0_1_outputs,35,1.9456241,-0.64149565,-1.3190247,-0.6768492,0.057241026,-0.5633697,0.39229077,0.3376258,0.3920967,0.96187603,1.0610969,-0.2755321,-1.0538083,-0.75313663
attn_0_1_outputs,36,1.5247843,-1.4764941,-0.89126134,-1.0382984,-0.25679603,-1.2283261,0.35127336,0.6199886,0.8571777,0.34327972,0.3011849,-0.4701594,-1.3812438,-0.3070399
attn_0_1_outputs,37,1.2775618,-0.9853811,-0.3443415,-1.0093042,-0.62713367,-0.7450956,0.6300623,0.027686937,0.1334203,0.80993354,0.37330356,-0.3796525,-1.1069746,-1.253846
attn_0_1_outputs,38,2.0215185,-0.88772523,-0.9050867,-0.68715036,-0.16708104,-0.084523246,0.44587356,0.24331893,0.37845558,0.26097086,0.41313273,-0.71068215,-0.6056557,-1.2868332
attn_0_1_outputs,39,1.1967218,-0.52490854,-0.7422301,-0.7570302,-0.86909634,0.11961724,0.6285671,0.343319,0.4035027,0.32071358,-0.30782667,0.4868661,-1.002811,-0.66892976
attn_0_1_outputs,4,3.3409984,-11.227903,-13.413032,-13.778304,-10.590876,-6.697375,1.4313152,1.9075294,5.116717,2.8331215,0.30008852,-1.0298421,-4.286818,-8.336835
attn_0_1_outputs,5,3.0734217,-11.282098,-14.2588,-14.844299,-10.81753,-5.828802,0.95524144,2.0761034,5.472794,3.0989344,0.43238303,-1.0778624,-4.1678724,-8.308145
attn_0_1_outputs,6,2.6990592,-11.764449,-13.47009,-13.123014,-10.82186,-5.9878745,1.432082,1.9001021,5.4983983,3.0463192,0.69327706,-0.99628854,-3.93984,-8.05501
attn_0_1_outputs,7,5.0660944,-13.150359,-15.806558,-17.104548,-15.218336,-13.067799,3.0193906,5.5660577,7.311038,4.204445,1.0090164,-1.1827089,-5.091337,-9.479699
attn_0_1_outputs,8,4.6490664,-11.307058,-13.825543,-14.762022,-10.544415,-10.540766,2.8830633,5.093236,6.291956,3.7495978,0.9766654,-0.58057415,-4.1411657,-8.433983
attn_0_1_outputs,9,5.319631,-13.489935,-16.008966,-17.229572,-15.66047,-14.489119,3.1426678,5.0195284,6.9254255,3.7977092,0.5935195,-1.6405199,-5.494672,-9.777219
attn_0_2_outputs,0,5.9153767,-11.181526,-12.326679,-15.311422,-21.568266,-17.619122,2.8729343,6.4524784,8.673579,5.0542784,1.0779463,-0.88178796,-4.302449,-8.130785
attn_0_2_outputs,1,5.599808,-11.209954,-13.112372,-15.604375,-17.068895,-14.72842,2.725595,6.3127346,8.5704365,4.972685,1.0538244,-0.99627095,-4.186604,-8.196953
attn_0_2_outputs,2,5.2026286,-10.986644,-12.816141,-15.570614,-11.767807,-20.527473,2.8163593,6.4186854,8.786467,5.2048974,1.2444367,-0.68373984,-4.1437697,-7.920087
attn_0_2_outputs,3,5.650109,-10.774811,-13.052406,-13.039401,-20.437532,-17.965578,3.0144804,6.5801344,8.81623,5.2032194,1.3055885,-0.8107039,-4.1028204,-8.137664
attn_0_2_outputs,4,5.490784,-10.872671,-16.238874,-13.052724,-18.972145,-8.286528,2.5241997,6.1852136,8.53072,4.940409,0.9960993,-0.994146,-4.2829123,-8.045272
attn_0_2_outputs,5,5.3686767,-10.611539,-12.831734,-14.926397,-10.947306,-14.524199,2.9747047,6.42478,8.763489,5.2017717,1.2486898,-0.69966894,-4.0318055,-8.014965
attn_0_2_outputs,<pad>,2.232041,-2.372355,-2.207503,-1.5604703,-1.1101651,-0.8782787,1.1019639,0.038147565,0.14790463,-1.6930176,-0.81112665,-1.6025549,-2.3856242,-3.1161535
attn_0_2_outputs,<s>,5.236299,-14.751484,-17.300909,-20.414848,-19.037985,-17.477713,2.580734,3.729209,5.535157,1.7752815,-2.289481,-4.4295588,-7.945325,-11.666217
attn_0_2_outputs,_,1.9038608,-3.4406533,-2.3420112,-2.0350273,-0.8641524,-0.6130245,1.0262101,1.1789368,1.0375178,0.4167778,-1.089351,-1.9075339,-1.3112137,-2.5672112
attn_0_2_outputs,_,1.8852144,-3.2172766,-3.0441532,-3.876937,-1.1316344,-0.53928936,0.84221804,1.0678159,1.6635911,0.28829777,-0.085719906,-1.12415,-2.0878994,-3.1001363
attn_0_2_outputs,_,2.2358568,-2.7459073,-3.2842216,-2.5605762,-0.71271634,-1.1001955,0.6060038,1.0781828,1.1223016,0.9320136,-0.20229419,-1.6865792,-1.1997755,-3.022106
attn_0_2_outputs,_,1.9973963,-3.0776412,-2.6394217,-2.8163767,-1.0871906,-0.8164345,0.67168826,0.81863016,1.1716709,0.8196147,0.16912316,-1.617825,-0.99839884,-2.7500143
attn_0_2_outputs,_,1.8807713,-3.0776165,-3.1004653,-2.1968267,-1.315087,-0.66467595,1.0912946,1.1713707,0.9700513,0.9987574,0.16415021,-0.97415566,-0.8505423,-2.641178
attn_0_2_outputs,_,2.3771045,-3.711959,-3.0030577,-3.8927062,-1.7102703,-0.2764231,0.7812634,0.9212331,1.084137,1.1089141,0.69499314,-1.1593343,-0.21080738,-2.9994216
attn_0_2_outputs,_,1.7618841,-3.6817331,-3.1487443,-2.2534516,-1.3753242,-0.48757344,0.8135478,0.42753536,1.0363979,0.68560636,0.8366001,-0.4808668,-0.42327127,-2.845118
attn_0_2_outputs,_,1.943686,-2.894904,-3.0979497,-2.4185405,-1.0203915,-0.7692604,0.92444146,0.36320606,0.48254448,0.71302736,0.23649867,-0.52047837,-0.31695583,-2.8207376
attn_0_2_outputs,_,1.9990911,-2.348592,-4.550855,-4.0960555,-1.3103147,-0.74184763,1.0238589,0.734264,1.3559484,0.33204466,1.1606925,0.09454509,-1.3450335,-0.5491678
attn_0_2_outputs,_,1.7616932,-2.3273807,-5.0092554,-4.244141,-1.6230769,-0.5758004,0.5247028,0.50595737,1.2419903,0.15907957,1.0599703,-0.072773255,-0.98031384,-0.73618895
attn_0_2_outputs,_,1.4784299,-2.4331706,-4.380604,-3.3976932,-1.9987283,-0.33164588,1.0939472,0.70070225,1.1497458,0.00023291154,0.9483656,-0.0016166865,-0.4997111,-1.2385223
attn_0_2_outputs,_,1.6448932,-2.4572997,-2.5494418,-2.577646,-0.756989,-0.41441727,0.629291,0.278655,0.9068073,0.6304391,0.59614795,-0.40233293,0.92100286,-2.01577
attn_0_2_outputs,_,1.4703074,-2.5052433,-2.5280485,-2.7404306,0.1004676,-0.3397122,0.9690485,0.28989112,0.81971127,0.5099456,0.45234987,0.04621932,0.25959727,-1.6912025
attn_0_2_outputs,_,1.7173377,-2.4214914,-2.8758228,-2.552997,-0.63433,-0.9423556,0.59073764,0.32703796,1.0716459,0.4158491,1.0063146,0.91474074,-0.3866902,-1.3660268
